model,score,width_x,depth_x,dataset,params
resdepth,0.9274545358023704,0.75,2.0,rsna,612929
resdepth,0.9300929977706426,0.75,2.0,rsna,612929
resdepth,0.9311244854042958,0.75,2.0,rsna,612929
resdepth,0.9323147231634366,0.75,2.0,rsna,612929
resdepth,0.9299469575870511,0.75,2.0,rsna,612929
resdepth,0.9324985132021508,0.75,2.0,rsna,612929
resdepth,0.9297159615405584,0.75,2.0,rsna,612929
resdepth,0.9282696580568152,0.75,2.0,rsna,612929
resdepth,0.9340971933301444,0.75,2.0,rsna,612929
resdepth,0.931808309374222,0.75,2.0,rsna,612929
resdepth,0.9307210040183074,0.75,2.0,rsna,612929
resdepth,0.9288033197863408,0.75,2.0,rsna,612929
resdepth,0.9184841272023628,0.25,5.0,rsna,161521
resdepth,0.9197034684085332,0.25,5.0,rsna,161521
resdepth,0.9207528480381604,0.25,5.0,rsna,161521
resdepth,0.9205865253604756,0.25,5.0,rsna,161521
resdepth,0.9186764658538866,0.25,5.0,rsna,161521
resdepth,0.9210028501045799,0.25,5.0,rsna,161521
resdepth,0.919310029921234,0.25,5.0,rsna,161521
resdepth,0.9218354289174177,0.25,5.0,rsna,161521
resdepth,0.9188971052735028,0.25,5.0,rsna,161521
resdepth,0.9183684996834736,0.25,5.0,rsna,161521
resdepth,0.9197518046616912,0.25,5.0,rsna,161521
resdepth,0.9194810035692292,0.25,5.0,rsna,161521
resdepth,0.9214565858918968,0.25,5.0,rsna,161521
resdepth,0.9214576675,0.25,5.0,rsna,161521
resdepth,0.9167114379228292,0.25,5.0,rsna,161521
resdepth,0.9331661525662012,1.0,1.0,rsna,659329
resdepth,0.934202417454658,1.0,1.0,rsna,659329
resdepth,0.9349039516292238,1.0,1.0,rsna,659329
resdepth,0.9360464814644058,1.0,1.0,rsna,659329
resdepth,0.9335387937489236,1.0,1.0,rsna,659329
resdepth,0.9318022187857052,1.0,1.0,rsna,659329
resdepth,0.9333163695216659,1.0,1.0,rsna,659329
resdepth,0.9372461704851454,1.0,1.0,rsna,659329
resdepth,0.9327021754346716,1.0,1.0,rsna,659329
resdepth,0.9336948347235628,1.0,1.0,rsna,659329
resdepth,0.9364454008745144,1.0,1.0,rsna,659329
resdepth,0.9361912274818728,1.0,1.0,rsna,659329
resdepth,0.9351117916746928,1.0,1.0,rsna,659329
resdepth,0.9332221031074456,1.0,1.0,rsna,659329
resdepth,0.93567508275446,1.0,1.0,rsna,659329
resdepth,0.9258127155059128,0.5,5.0,rsna,364001
resdepth,0.9203950826481362,0.5,5.0,rsna,364001
resdepth,0.9223465858278403,0.5,5.0,rsna,364001
resdepth,0.9243188134501212,0.5,5.0,rsna,364001
resdepth,0.9206185640806316,0.5,5.0,rsna,364001
resdepth,0.9186506368501196,0.5,5.0,rsna,364001
resdepth,0.9213598081407562,0.5,5.0,rsna,364001
resdepth,0.920984759158188,0.5,5.0,rsna,364001
resdepth,0.9221456386522364,0.5,5.0,rsna,364001
resdepth,0.9217278203362322,0.5,5.0,rsna,364001
resdepth,0.9202711053102156,0.5,5.0,rsna,364001
resdepth,0.9190637393609542,0.5,5.0,rsna,364001
resdepth,0.9220970700135284,0.5,5.0,rsna,364001
resdepth,0.9211963273743612,0.5,5.0,rsna,364001
resdepth,0.9227328174975352,0.5,5.0,rsna,364001
resdepth,0.9270179809677901,0.25,1.0,rsna,163425
resdepth,0.9242921942484544,0.25,1.0,rsna,163425
resdepth,0.9273456439381216,0.25,1.0,rsna,163425
resdepth,0.9271640404090664,0.25,1.0,rsna,163425
resdepth,0.92441427484626,0.25,1.0,rsna,163425
resdepth,0.925120908163707,0.25,1.0,rsna,163425
resdepth,0.9274115437314101,0.25,1.0,rsna,163425
resdepth,0.9238452215658104,0.25,1.0,rsna,163425
resdepth,0.9266579649145354,0.25,1.0,rsna,163425
resdepth,0.9261310988530754,0.25,1.0,rsna,163425
resdepth,0.9237748009851828,0.25,1.0,rsna,163425
resdepth,0.9256842742969368,0.25,1.0,rsna,163425
resdepth,0.9249865481235452,0.25,1.0,rsna,163425
resdepth,0.9265375391023845,0.25,1.0,rsna,163425
resdepth,0.9254752234176132,0.25,1.0,rsna,163425
resdepth,0.9372531435020992,0.75,1.0,rsna,623393
resdepth,0.9358463576513594,0.75,1.0,rsna,623393
resdepth,0.937247945224539,0.75,1.0,rsna,623393
resdepth,0.9346624224313472,0.75,1.0,rsna,623393
resdepth,0.9334509815320308,0.75,1.0,rsna,623393
resdepth,0.9366106701415388,0.75,1.0,rsna,623393
resdepth,0.9337320358221676,0.75,1.0,rsna,623393
resdepth,0.9370009402405894,0.75,1.0,rsna,623393
resdepth,0.9341955777560904,0.75,1.0,rsna,623393
resdepth,0.9369807746843848,0.75,1.0,rsna,623393
resdepth,0.9359994697419642,0.75,1.0,rsna,623393
resdepth,0.9359244127875724,0.75,1.0,rsna,623393
resdepth,0.9370322525326388,0.75,1.0,rsna,623393
resdepth,0.9334444812080904,0.75,1.0,rsna,623393
resdepth,0.933493606402156,0.75,1.0,rsna,623393
resdepth,0.9334387914653568,0.25,0.0,rsna,168353
resdepth,0.9311116544974044,0.25,0.0,rsna,168353
resdepth,0.9304125757201708,0.25,0.0,rsna,168353
resdepth,0.9331344195188408,0.25,0.0,rsna,168353
resdepth,0.9321074867522054,0.25,0.0,rsna,168353
resdepth,0.9322371509481746,0.25,0.0,rsna,168353
resdepth,0.9306058885296244,0.25,0.0,rsna,168353
resdepth,0.9313219723889056,0.25,0.0,rsna,168353
resdepth,0.9283335578377668,0.25,0.0,rsna,168353
resdepth,0.9329555536455868,0.25,0.0,rsna,168353
resdepth,0.930504943162808,0.25,0.0,rsna,168353
resdepth,0.9328717096128828,0.25,0.0,rsna,168353
resdepth,0.9323979039038948,0.25,0.0,rsna,168353
resdepth,0.9270876225247502,0.25,0.0,rsna,168353
resdepth,0.9319107581597272,0.25,0.0,rsna,168353
resdepth,0.9260661256049664,0.75,5.0,rsna,610001
resdepth,0.9272998621150152,0.75,5.0,rsna,610001
resdepth,0.9293530017077112,0.75,5.0,rsna,610001
resdepth,0.927608904068148,0.75,5.0,rsna,610001
resdepth,0.9268457529385672,0.75,5.0,rsna,610001
resdepth,0.928146516633473,0.75,5.0,rsna,610001
resdepth,0.9271679390317026,0.75,5.0,rsna,610001
resdepth,0.925006287866816,0.75,5.0,rsna,610001
resdepth,0.9312154415890472,0.75,5.0,rsna,610001
resdepth,0.92775816511565,0.75,5.0,rsna,610001
resdepth,0.9275944990154096,0.75,5.0,rsna,610001
resdepth,0.9296716139168721,0.75,5.0,rsna,610001
resdepth,0.928133702839447,0.75,5.0,rsna,610001
resdepth,0.9285709149229296,0.75,5.0,rsna,610001
resdepth,0.9273753826000428,0.75,5.0,rsna,610001
mobile,0.6985936504003274,1.0,0.5,chexpert,1659781
mobile,0.6948483775764982,1.0,0.5,chexpert,1659781
mobile,0.6883925055856375,1.0,0.5,chexpert,1659781
mobile,0.6951567769621948,1.0,0.5,chexpert,1659781
mobile,0.6948743243865778,1.0,0.5,chexpert,1659781
mobile,0.6945293087053781,1.0,0.5,chexpert,1659781
mobile,0.6925849554211079,1.0,0.5,chexpert,1659781
mobile,0.6922610580302218,1.0,0.5,chexpert,1659781
mobile,0.6891053622247455,1.0,0.5,chexpert,1659781
mobile,0.7018296092602178,1.0,0.5,chexpert,1659781
mobile,0.6866056283321289,1.0,0.5,chexpert,1659781
mobile,0.6930041019638594,1.0,0.5,chexpert,1659781
mobile,0.6894434691187608,1.0,0.5,chexpert,1659781
mobile,0.6949221562489839,1.0,0.5,chexpert,1659781
mobile,0.689923812017199,1.0,0.5,chexpert,1659781
mobile,0.6863517052672814,0.5,0.6,chexpert,556965
mobile,0.6793534942260093,0.5,0.6,chexpert,556965
mobile,0.6845289185680942,0.5,0.6,chexpert,556965
mobile,0.6802494782075034,0.5,0.6,chexpert,556965
mobile,0.6817385213035141,0.5,0.6,chexpert,556965
mobile,0.6889353056764481,0.5,0.6,chexpert,556965
mobile,0.6882036890670034,0.5,0.6,chexpert,556965
mobile,0.6874286026974037,0.5,0.6,chexpert,556965
mobile,0.6869803840070776,0.5,0.6,chexpert,556965
mobile,0.6826823468393922,0.5,0.6,chexpert,556965
mobile,0.6857482052962005,0.5,0.6,chexpert,556965
mobile,0.693567875328907,0.5,0.6,chexpert,556965
mobile,0.6796535035358835,0.5,0.6,chexpert,556965
mobile,0.686931383183213,0.5,0.6,chexpert,556965
mobile,0.6884330889291371,0.5,0.6,chexpert,556965
mobile,0.6973250230238935,0.75,0.7,chexpert,1321885
mobile,0.6981446473762621,0.75,0.7,chexpert,1321885
mobile,0.6893538963244501,0.75,0.7,chexpert,1321885
mobile,0.6962960956339448,0.75,0.7,chexpert,1321885
mobile,0.6995626727190494,0.75,0.7,chexpert,1321885
mobile,0.6969472681282104,0.75,0.7,chexpert,1321885
mobile,0.6968867760301618,0.75,0.7,chexpert,1321885
mobile,0.6988801497484821,0.75,0.7,chexpert,1321885
mobile,0.6947561109661414,0.75,0.7,chexpert,1321885
mobile,0.6969523029848073,0.75,0.7,chexpert,1321885
mobile,0.6971034002741412,0.75,0.7,chexpert,1321885
mobile,0.7005884374983994,0.75,0.7,chexpert,1321885
mobile,0.6928079694291595,0.75,0.7,chexpert,1321885
mobile,0.694607508590759,0.75,0.7,chexpert,1321885
mobile,0.6971686415873729,0.75,0.7,chexpert,1321885
mobile,0.6771444273408868,0.5,0.2,chexpert,405541
mobile,0.6747959312005404,0.5,0.2,chexpert,405541
mobile,0.6757492024460933,0.5,0.2,chexpert,405541
mobile,0.6750538320037917,0.5,0.2,chexpert,405541
mobile,0.6734051599005911,0.5,0.2,chexpert,405541
mobile,0.6745292043023051,0.5,0.2,chexpert,405541
mobile,0.6726602036390257,0.5,0.2,chexpert,405541
mobile,0.6786073011146959,0.5,0.2,chexpert,405541
mobile,0.6713901110684262,0.5,0.2,chexpert,405541
mobile,0.6828154527233427,0.5,0.2,chexpert,405541
mobile,0.6763708089716183,0.5,0.2,chexpert,405541
mobile,0.6761526854516918,0.5,0.2,chexpert,405541
mobile,0.6717205064753791,0.5,0.2,chexpert,405541
mobile,0.6828440044555866,0.5,0.2,chexpert,405541
mobile,0.6764484915691199,0.5,0.2,chexpert,405541
mobile,0.6860642355412663,1.0,0.3,chexpert,1206661
mobile,0.6914364693457851,1.0,0.3,chexpert,1206661
mobile,0.6893563391165062,1.0,0.3,chexpert,1206661
mobile,0.6958969443628922,1.0,0.3,chexpert,1206661
mobile,0.6914961074592931,1.0,0.3,chexpert,1206661
mobile,0.6868021523310518,1.0,0.3,chexpert,1206661
mobile,0.694735041917865,1.0,0.3,chexpert,1206661
mobile,0.6912386287974477,1.0,0.3,chexpert,1206661
mobile,0.6890555541933863,1.0,0.3,chexpert,1206661
mobile,0.6890811455672021,1.0,0.3,chexpert,1206661
mobile,0.6946007682405101,1.0,0.3,chexpert,1206661
mobile,0.687520404635112,1.0,0.3,chexpert,1206661
mobile,0.6883510485245693,1.0,0.3,chexpert,1206661
mobile,0.6905070540793704,1.0,0.3,chexpert,1206661
mobile,0.693748282655118,1.0,0.3,chexpert,1206661
mobile,0.6896290923243841,0.75,0.6,chexpert,1062685
mobile,0.6846272183321952,0.75,0.6,chexpert,1062685
mobile,0.6881047110797875,0.75,0.6,chexpert,1062685
mobile,0.6910269736158614,0.75,0.6,chexpert,1062685
mobile,0.6828300602904687,0.75,0.6,chexpert,1062685
mobile,0.6881311412055129,0.75,0.6,chexpert,1062685
mobile,0.6844644227833949,0.75,0.6,chexpert,1062685
mobile,0.6899070140093331,0.75,0.6,chexpert,1062685
mobile,0.6767886855416643,0.75,0.6,chexpert,1062685
mobile,0.6868193913266818,0.75,0.6,chexpert,1062685
mobile,0.6872727737593589,0.75,0.6,chexpert,1062685
mobile,0.6894377902974589,0.75,0.6,chexpert,1062685
mobile,0.6810153615563714,0.75,0.6,chexpert,1062685
mobile,0.6832253484527937,0.75,0.6,chexpert,1062685
mobile,0.6830662069323028,0.75,0.6,chexpert,1062685
mobile,0.6648882965348816,0.25,0.7,chexpert,238365
mobile,0.6572413282204501,0.25,0.7,chexpert,238365
mobile,0.6548056939042921,0.25,0.7,chexpert,238365
mobile,0.6563542324590521,0.25,0.7,chexpert,238365
mobile,0.6561058912266565,0.25,0.7,chexpert,238365
mobile,0.656210950934215,0.25,0.7,chexpert,238365
mobile,0.6558315489207561,0.25,0.7,chexpert,238365
mobile,0.6565120103461239,0.25,0.7,chexpert,238365
mobile,0.6610141942110499,0.25,0.7,chexpert,238365
mobile,0.6570216028660341,0.25,0.7,chexpert,238365
mobile,0.6642738372564865,0.25,0.7,chexpert,238365
mobile,0.6568073646096194,0.25,0.7,chexpert,238365
mobile,0.6571326965252741,0.25,0.7,chexpert,238365
mobile,0.6597172237714642,0.25,0.7,chexpert,238365
mobile,0.6608577918927316,0.25,0.7,chexpert,238365
mobile,0.6535513727688722,0.25,0.3,chexpert,167821
mobile,0.6480761888465366,0.25,0.3,chexpert,167821
mobile,0.6467846710719002,0.25,0.3,chexpert,167821
mobile,0.6460438640836093,0.25,0.3,chexpert,167821
mobile,0.6465191499940499,0.25,0.3,chexpert,167821
mobile,0.6470874350010881,0.25,0.3,chexpert,167821
mobile,0.6427217446475029,0.25,0.3,chexpert,167821
mobile,0.6519677940804959,0.25,0.3,chexpert,167821
mobile,0.6465788843723954,0.25,0.3,chexpert,167821
mobile,0.6460158317773413,0.25,0.3,chexpert,167821
mobile,0.6487757268508249,0.25,0.3,chexpert,167821
mobile,0.6469673177825245,0.25,0.3,chexpert,167821
mobile,0.6485932429663579,0.25,0.3,chexpert,167821
mobile,0.6476188475319822,0.25,0.3,chexpert,167821
mobile,0.6462313527965264,0.25,0.3,chexpert,167821
mobile,0.6755831392506225,0.5,0.5,chexpert,539429
mobile,0.6691746009794655,0.5,0.5,chexpert,539429
mobile,0.6736851597394201,0.5,0.5,chexpert,539429
mobile,0.6723460767225107,0.5,0.5,chexpert,539429
mobile,0.6746858944081955,0.5,0.5,chexpert,539429
mobile,0.6709196989801749,0.5,0.5,chexpert,539429
mobile,0.6722814671837234,0.5,0.5,chexpert,539429
mobile,0.6679603659480453,0.5,0.5,chexpert,539429
mobile,0.667928675493369,0.5,0.5,chexpert,539429
mobile,0.6724021449442472,0.5,0.5,chexpert,539429
mobile,0.6666032775472632,0.5,0.5,chexpert,539429
mobile,0.6776872384531659,0.5,0.5,chexpert,539429
mobile,0.6753354872916996,0.5,0.5,chexpert,539429
mobile,0.6679667770036843,0.5,0.5,chexpert,539429
mobile,0.661254059815453,0.5,0.5,chexpert,539429
mobile,0.6711160316046126,0.5,0.7,chexpert,676005
mobile,0.6746211074988274,0.5,0.7,chexpert,676005
mobile,0.6698135029536896,0.5,0.7,chexpert,676005
mobile,0.6720778714261658,0.5,0.7,chexpert,676005
mobile,0.6766722595987766,0.5,0.7,chexpert,676005
mobile,0.6723927343121971,0.5,0.7,chexpert,676005
mobile,0.676185357979851,0.5,0.7,chexpert,676005
mobile,0.6732580387827239,0.5,0.7,chexpert,676005
mobile,0.6766105267048321,0.5,0.7,chexpert,676005
mobile,0.6795029413603071,0.5,0.7,chexpert,676005
mobile,0.6744634923581276,0.5,0.7,chexpert,676005
mobile,0.6734063823222322,0.5,0.7,chexpert,676005
mobile,0.6752724050625387,0.5,0.7,chexpert,676005
mobile,0.6748345354281031,0.5,0.7,chexpert,676005
mobile,0.6743803767794123,0.5,0.7,chexpert,676005
mobile,0.6875096502300351,0.75,0.5,chexpert,1025869
mobile,0.6897859851021281,0.75,0.5,chexpert,1025869
mobile,0.69450448305625,0.75,0.5,chexpert,1025869
mobile,0.6918821579488206,0.75,0.5,chexpert,1025869
mobile,0.692425155185356,0.75,0.5,chexpert,1025869
mobile,0.7005737830444134,0.75,0.5,chexpert,1025869
mobile,0.6875157992565246,0.75,0.5,chexpert,1025869
mobile,0.6952524375136081,0.75,0.5,chexpert,1025869
mobile,0.6858430458582015,0.75,0.5,chexpert,1025869
mobile,0.6900741379470303,0.75,0.5,chexpert,1025869
mobile,0.6890554157929485,0.75,0.5,chexpert,1025869
mobile,0.6883818170624586,0.75,0.5,chexpert,1025869
mobile,0.6916320904054244,0.75,0.5,chexpert,1025869
mobile,0.6849496728897384,0.75,0.5,chexpert,1025869
mobile,0.6897771405196857,0.75,0.5,chexpert,1025869
mobile,0.6852696325707428,1.0,0.2,chexpert,1152389
mobile,0.6805303986492773,1.0,0.2,chexpert,1152389
mobile,0.6844435995995947,1.0,0.2,chexpert,1152389
mobile,0.6765366444957284,1.0,0.2,chexpert,1152389
mobile,0.6841339110017733,1.0,0.2,chexpert,1152389
mobile,0.6794739713132264,1.0,0.2,chexpert,1152389
mobile,0.6824953331964982,1.0,0.2,chexpert,1152389
mobile,0.6832261060599066,1.0,0.2,chexpert,1152389
mobile,0.6834694396490961,1.0,0.2,chexpert,1152389
mobile,0.6839436519748775,1.0,0.2,chexpert,1152389
mobile,0.6828451091322981,1.0,0.2,chexpert,1152389
mobile,0.6775499736171382,1.0,0.2,chexpert,1152389
mobile,0.680607180818553,1.0,0.2,chexpert,1152389
mobile,0.6768160294085556,1.0,0.2,chexpert,1152389
mobile,0.6839702378038437,1.0,0.2,chexpert,1152389
mobile,0.6978881425034,0.75,1.0,chexpert,1353373
mobile,0.6885750927123989,0.75,1.0,chexpert,1353373
mobile,0.6796251361996706,0.75,1.0,chexpert,1353373
mobile,0.6917001410138993,0.75,1.0,chexpert,1353373
mobile,0.6899775046038616,0.75,1.0,chexpert,1353373
mobile,0.6905324476191994,0.75,1.0,chexpert,1353373
mobile,0.6862595977191148,0.75,1.0,chexpert,1353373
mobile,0.6920079837333812,0.75,1.0,chexpert,1353373
mobile,0.6858942322403656,0.75,1.0,chexpert,1353373
mobile,0.6916732397691611,0.75,1.0,chexpert,1353373
mobile,0.6939538157456479,0.75,1.0,chexpert,1353373
mobile,0.6916470701365152,0.75,1.0,chexpert,1353373
mobile,0.6866452423243473,0.75,1.0,chexpert,1353373
mobile,0.6922003802546371,0.75,1.0,chexpert,1353373
mobile,0.6925908564835945,0.75,1.0,chexpert,1353373
mobile,0.6477196129438191,0.25,0.2,chexpert,163469
mobile,0.6597089399485044,0.25,0.2,chexpert,163469
mobile,0.6505588868586646,0.25,0.2,chexpert,163469
mobile,0.6482337662184158,0.25,0.2,chexpert,163469
mobile,0.6552774113592432,0.25,0.2,chexpert,163469
mobile,0.654539362043091,0.25,0.2,chexpert,163469
mobile,0.6491988369082804,0.25,0.2,chexpert,163469
mobile,0.6542057452783308,0.25,0.2,chexpert,163469
mobile,0.6456276856370053,0.25,0.2,chexpert,163469
mobile,0.6495266668883907,0.25,0.2,chexpert,163469
mobile,0.6553128230149607,0.25,0.2,chexpert,163469
mobile,0.6494542256984158,0.25,0.2,chexpert,163469
mobile,0.6525573359183843,0.25,0.2,chexpert,163469
mobile,0.6560706111250415,0.25,0.2,chexpert,163469
mobile,0.6523212373437153,0.25,0.2,chexpert,163469
mobile,0.6659170917891796,0.5,0.3,chexpert,420389
mobile,0.6697930941677948,0.5,0.3,chexpert,420389
mobile,0.668142021251424,0.5,0.3,chexpert,420389
mobile,0.6681475017029236,0.5,0.3,chexpert,420389
mobile,0.6691509092970707,0.5,0.3,chexpert,420389
mobile,0.6607735658392343,0.5,0.3,chexpert,420389
mobile,0.6691403188957863,0.5,0.3,chexpert,420389
mobile,0.6648165433305429,0.5,0.3,chexpert,420389
mobile,0.6681279356559215,0.5,0.3,chexpert,420389
mobile,0.6662731529074579,0.5,0.3,chexpert,420389
mobile,0.6664187258524017,0.5,0.3,chexpert,420389
mobile,0.6652450296668859,0.5,0.3,chexpert,420389
mobile,0.667434347288354,0.5,0.3,chexpert,420389
mobile,0.6705128204184863,0.5,0.3,chexpert,420389
mobile,0.6683973105811845,0.5,0.3,chexpert,420389
mobile,0.6798189168746147,0.75,0.2,chexpert,735181
mobile,0.678004808522169,0.75,0.2,chexpert,735181
mobile,0.6750803823089004,0.75,0.2,chexpert,735181
mobile,0.6777019032357228,0.75,0.2,chexpert,735181
mobile,0.6751758087804308,0.75,0.2,chexpert,735181
mobile,0.6737500454786438,0.75,0.2,chexpert,735181
mobile,0.6774884889242674,0.75,0.2,chexpert,735181
mobile,0.6786830336364099,0.75,0.2,chexpert,735181
mobile,0.6858504912219834,0.75,0.2,chexpert,735181
mobile,0.6785282262127107,0.75,0.2,chexpert,735181
mobile,0.6876386003012419,0.75,0.2,chexpert,735181
mobile,0.6768820480622466,0.75,0.2,chexpert,735181
mobile,0.6844200362820773,0.75,0.2,chexpert,735181
mobile,0.674240917751202,0.75,0.2,chexpert,735181
mobile,0.6800553824327795,0.75,0.2,chexpert,735181
mobile,0.6978715928692731,1.0,0.6,chexpert,1722885
mobile,0.6908770833932426,1.0,0.6,chexpert,1722885
mobile,0.7002668468508169,1.0,0.6,chexpert,1722885
mobile,0.6923914360290552,1.0,0.6,chexpert,1722885
mobile,0.691796838395203,1.0,0.6,chexpert,1722885
mobile,0.6966946499373016,1.0,0.6,chexpert,1722885
mobile,0.6974338520276531,1.0,0.6,chexpert,1722885
mobile,0.6918612587484677,1.0,0.6,chexpert,1722885
mobile,0.6924442063635604,1.0,0.6,chexpert,1722885
mobile,0.6969382211200159,1.0,0.6,chexpert,1722885
mobile,0.6916887447995881,1.0,0.6,chexpert,1722885
mobile,0.6981859235731425,1.0,0.6,chexpert,1722885
mobile,0.6938308369668496,1.0,0.6,chexpert,1722885
mobile,0.692336637066554,1.0,0.6,chexpert,1722885
mobile,0.6965930439529898,1.0,0.6,chexpert,1722885
mobile,0.6670715768116392,0.5,1.0,chexpert,690853
mobile,0.6624751347218047,0.5,1.0,chexpert,690853
mobile,0.6629642065381756,0.5,1.0,chexpert,690853
mobile,0.6646284470252573,0.5,1.0,chexpert,690853
mobile,0.6738005590082266,0.5,1.0,chexpert,690853
mobile,0.6621107140046718,0.5,1.0,chexpert,690853
mobile,0.6632682188527166,0.5,1.0,chexpert,690853
mobile,0.6631193716613517,0.5,1.0,chexpert,690853
mobile,0.6658659684993335,0.5,1.0,chexpert,690853
mobile,0.665137875412856,0.5,1.0,chexpert,690853
mobile,0.6717610413255398,0.5,1.0,chexpert,690853
mobile,0.6677689233866644,0.5,1.0,chexpert,690853
mobile,0.6678644726281264,0.5,1.0,chexpert,690853
mobile,0.6665329638737117,0.5,1.0,chexpert,690853
mobile,0.6666823289788668,0.5,1.0,chexpert,690853
mobile,0.6465598211888909,0.25,1.0,chexpert,242717
mobile,0.6388441955882487,0.25,1.0,chexpert,242717
mobile,0.6441323905267913,0.25,1.0,chexpert,242717
mobile,0.6474620156493087,0.25,1.0,chexpert,242717
mobile,0.6368983541234108,0.25,1.0,chexpert,242717
mobile,0.6483582848568172,0.25,1.0,chexpert,242717
mobile,0.6420492477880404,0.25,1.0,chexpert,242717
mobile,0.6448983821223779,0.25,1.0,chexpert,242717
mobile,0.6430971426745232,0.25,1.0,chexpert,242717
mobile,0.6417790408790919,0.25,1.0,chexpert,242717
mobile,0.6453590830271005,0.25,1.0,chexpert,242717
mobile,0.6363601057632989,0.25,1.0,chexpert,242717
mobile,0.6420770513323731,0.25,1.0,chexpert,242717
mobile,0.6461177367495821,0.25,1.0,chexpert,242717
mobile,0.6498704111386676,0.25,1.0,chexpert,242717
mobile,0.6948408703399552,1.0,0.7,chexpert,2176005
mobile,0.6957249835926207,1.0,0.7,chexpert,2176005
mobile,0.6939594365535818,1.0,0.7,chexpert,2176005
mobile,0.6946030724316059,1.0,0.7,chexpert,2176005
mobile,0.6872159443336273,1.0,0.7,chexpert,2176005
mobile,0.6925026804551097,1.0,0.7,chexpert,2176005
mobile,0.6964015945372545,1.0,0.7,chexpert,2176005
mobile,0.6984845631829819,1.0,0.7,chexpert,2176005
mobile,0.6955238805568246,1.0,0.7,chexpert,2176005
mobile,0.6955734852883018,1.0,0.7,chexpert,2176005
mobile,0.6903843727799523,1.0,0.7,chexpert,2176005
mobile,0.6936072714006374,1.0,0.7,chexpert,2176005
mobile,0.692531166044217,1.0,0.7,chexpert,2176005
mobile,0.6936009316981833,1.0,0.7,chexpert,2176005
mobile,0.6931359999735449,1.0,0.7,chexpert,2176005
mobile,0.7035378969264703,1.0,1.0,chexpert,2230277
mobile,0.7023373142259289,1.0,1.0,chexpert,2230277
mobile,0.6990427247823857,1.0,1.0,chexpert,2230277
mobile,0.6973988067723267,1.0,1.0,chexpert,2230277
mobile,0.6998153567456964,1.0,1.0,chexpert,2230277
mobile,0.7069951467153154,1.0,1.0,chexpert,2230277
mobile,0.7027408782050492,1.0,1.0,chexpert,2230277
mobile,0.6994583429461025,1.0,1.0,chexpert,2230277
mobile,0.7017794558083821,1.0,1.0,chexpert,2230277
mobile,0.7102204038033829,1.0,1.0,chexpert,2230277
mobile,0.7008118916334392,1.0,1.0,chexpert,2230277
mobile,0.6989703057445136,1.0,1.0,chexpert,2230277
mobile,0.703515391505813,1.0,1.0,chexpert,2230277
mobile,0.7027942715549361,1.0,1.0,chexpert,2230277
mobile,0.7004576430371146,1.0,1.0,chexpert,2230277
mobile,0.6831010291830392,0.75,0.3,chexpert,766669
mobile,0.6766670526692221,0.75,0.3,chexpert,766669
mobile,0.6838227313197583,0.75,0.3,chexpert,766669
mobile,0.679231477396866,0.75,0.3,chexpert,766669
mobile,0.6792122975820225,0.75,0.3,chexpert,766669
mobile,0.6791942618475637,0.75,0.3,chexpert,766669
mobile,0.6803761148560394,0.75,0.3,chexpert,766669
mobile,0.6798024390078654,0.75,0.3,chexpert,766669
mobile,0.6798116035655823,0.75,0.3,chexpert,766669
mobile,0.6775150230581538,0.75,0.3,chexpert,766669
mobile,0.6829429996203145,0.75,0.3,chexpert,766669
mobile,0.6800251458495186,0.75,0.3,chexpert,766669
mobile,0.6791499662441774,0.75,0.3,chexpert,766669
mobile,0.6773443769729323,0.75,0.3,chexpert,766669
mobile,0.6783510722056434,0.75,0.3,chexpert,766669
mobile,0.6586587980566547,0.25,0.6,chexpert,205725
mobile,0.661082266146428,0.25,0.6,chexpert,205725
mobile,0.6572790551076158,0.25,0.6,chexpert,205725
mobile,0.6600601226485113,0.25,0.6,chexpert,205725
mobile,0.6596033489897176,0.25,0.6,chexpert,205725
mobile,0.6506421598828644,0.25,0.6,chexpert,205725
mobile,0.6534236106270361,0.25,0.6,chexpert,205725
mobile,0.6596618988421092,0.25,0.6,chexpert,205725
mobile,0.6578336578734749,0.25,0.6,chexpert,205725
mobile,0.6512899177257894,0.25,0.6,chexpert,205725
mobile,0.6587529499327737,0.25,0.6,chexpert,205725
mobile,0.6541092267949355,0.25,0.6,chexpert,205725
mobile,0.6550300902604417,0.25,0.6,chexpert,205725
mobile,0.6570702960344033,0.25,0.6,chexpert,205725
mobile,0.6556666927685615,0.25,0.6,chexpert,205725
mobile,0.6511295538811603,0.25,0.5,chexpert,200461
mobile,0.6525271391867861,0.25,0.5,chexpert,200461
mobile,0.6476465152274612,0.25,0.5,chexpert,200461
mobile,0.6433000597727203,0.25,0.5,chexpert,200461
mobile,0.6494974232590328,0.25,0.5,chexpert,200461
mobile,0.6499587444479752,0.25,0.5,chexpert,200461
mobile,0.6488175283410793,0.25,0.5,chexpert,200461
mobile,0.6509295163262555,0.25,0.5,chexpert,200461
mobile,0.6508768512672548,0.25,0.5,chexpert,200461
mobile,0.6451937162026514,0.25,0.5,chexpert,200461
mobile,0.6501719715091289,0.25,0.5,chexpert,200461
mobile,0.6493127702862777,0.25,0.5,chexpert,200461
mobile,0.6457206564643027,0.25,0.5,chexpert,200461
mobile,0.645662827123949,0.25,0.5,chexpert,200461
mobile,0.6519161451987483,0.25,0.5,chexpert,200461
mobile,0.8133090160554379,1.0,0.5,mura,1654657
